,Date,Rainfall_Castel_del_Piano,Rainfall_Abbadia_S_Salvatore,Rainfall_S_Fiora,Rainfall_Laghetto_Verde,Rainfall_Vetta_Amiata,Depth_to_Groundwater_S_Fiora_8,Depth_to_Groundwater_S_Fiora_11bis,Depth_to_Groundwater_David_Lazzaretti,Temperature_Abbadia_S_Salvatore,Temperature_S_Fiora,Temperature_Laghetto_Verde,Flow_Rate_Bugnano,Flow_Rate_Arbure,Flow_Rate_Ermicciolo,Flow_Rate_Galleria_Alta
647,2019-06-13,0.0,0.0,0.0,0.0,0.0,-39.43,-52.72,-312.61,20.2,18.15,18.35,-0.328692308,-2.579705128,-5.217244443999999,-19.27423333
648,2019-06-14,0.0,0.0,0.0,0.0,0.0,-39.43,-52.72,-312.56,24.9,23.0,21.9,-0.328692308,-2.579705128,-5.217244443999999,-19.27423333
649,2019-06-15,0.6,0.0,0.4,0.2,0.2,-39.43,-52.72,-312.55,20.9,20.15,19.7,-0.328692308,-2.579705128,-5.217244443999999,-19.27423333
650,2019-06-16,0.0,0.0,0.0,0.0,0.0,-39.43,-52.72,-312.52,20.15,19.0,19.15,-0.312257692,-2.450719872,-4.956382222,-18.31052167
651,2019-06-17,0.0,0.0,0.0,0.0,0.0,-39.43,-52.72,-312.5,21.35,18.55,20.0,-0.328692308,-2.579705128,-5.217244443999999,-19.27423333
652,2019-06-18,1.2,0.0,0.2,0.0,0.0,-39.43,-52.72,-312.47,21.55,19.4,20.15,-0.328692308,-2.579705128,-5.217244443999999,-19.27423333
653,2019-06-19,0.0,0.0,0.0,0.0,0.0,-39.43,-52.72,-312.44,21.15,19.5,20.6,-0.328692308,-2.579705128,-5.217244443999999,-19.27423333
654,2019-06-20,0.0,0.0,0.0,0.0,0.0,-39.43,-52.72,-312.41,21.1,19.6,19.7,-0.328692308,-2.579705128,-5.217244443999999,-19.27423333
655,2019-06-21,0.0,0.0,0.0,0.0,0.0,-39.43,-52.72,-312.37,21.7,18.65,19.5,-0.328692308,-2.579705128,-5.217244443999999,-19.27423333
656,2019-06-22,0.2,0.0,0.0,0.0,0.2,-39.43,-52.72,-312.36,22.0,19.85,19.55,-0.328692308,-2.579705128,-5.217244443999999,-19.27423333
657,2019-06-23,0.0,0.0,0.0,0.0,0.2,-39.43,-52.72,-312.33,20.2,19.7,19.3,-0.312257692,-2.450719872,-4.956382222,-18.31052167
658,2019-06-24,0.0,0.0,0.0,0.0,0.0,-39.43,-52.72,-312.27,21.8,20.6,20.9,-0.328692308,-2.579705128,-5.217244443999999,-19.27423333
659,2019-06-25,0.0,0.0,0.0,0.0,0.0,-39.43,-52.72,-312.22,22.8,21.75,22.35,-0.328692308,-2.579705128,-5.217244443999999,-19.27423333
660,2019-06-26,0.0,0.0,0.0,0.0,0.0,-39.43,-52.72,-312.19,23.5,22.15,23.05,-0.328692308,-2.579705128,-5.217244443999999,-19.27423333
661,2019-06-27,0.0,0.0,0.0,0.0,0.0,-39.43,-52.72,-312.18,25.0,23.55,24.6,-0.328692308,-2.579705128,-5.217244443999999,-19.27423333
662,2019-06-28,0.0,0.0,0.0,0.0,0.0,-39.43,-52.72,-312.19,27.4,25.55,26.05,-0.328692308,-2.579705128,-5.217244443999999,-19.27423333
663,2019-06-29,0.0,0.0,0.0,0.0,0.0,-39.43,-52.72,-312.16,24.3,23.55,23.55,-0.328692308,-2.579705128,-5.217244443999999,-19.27423333
664,2019-06-30,0.0,0.0,0.0,0.0,0.0,-39.43,-52.72,-312.12,24.75,21.35,22.55,-0.312257692,-2.450719872,-4.956382222,-18.31052167
665,2019-07-01,0.0,0.0,0.0,0.0,0.0,-39.42,-52.71,-312.1,24.4,21.9,23.5,-0.304892473,-2.744967742,-5.181415193,-18.7016574
666,2019-07-02,0.0,0.0,0.0,0.0,0.0,-39.42,-52.71,-312.1,24.9,21.9,23.25,-0.304892473,-2.744967742,-5.181415193,-18.7016574
667,2019-07-03,0.0,0.0,0.0,0.0,0.0,-39.42,-52.71,-312.08,26.0,22.3,24.15,-0.304892473,-2.744967742,-5.181415193,-18.7016574
668,2019-07-04,0.0,0.0,0.0,0.0,0.0,-39.42,-52.71,-312.05,23.8,21.05,22.2,-0.304892473,-2.744967742,-5.181415193,-18.7016574
669,2019-07-05,0.0,0.0,0.0,0.0,0.0,-39.42,-52.71,-312.02,23.95,21.65,22.65,-0.304892473,-2.744967742,-5.181415193,-18.7016574
670,2019-07-06,0.0,0.0,0.0,0.0,0.0,-39.42,-52.71,-312.02,24.85,22.35,22.45,-0.304892473,-2.744967742,-5.181415193,-18.7016574
671,2019-07-07,0.0,0.0,0.0,0.0,0.0,-39.41,-52.71,-312.02,23.2,20.7,21.6,-0.289647849,-2.607719355,-4.922344433,-17.76657453
672,2019-07-08,0.4,1.0,1.8,1.0,0.6,-39.41,-52.71,-311.99,23.9,22.45,22.15,-0.304892473,-2.744967742,-5.181415193,-18.7016574
673,2019-07-09,0.0,0.0,0.0,0.0,0.0,-39.41,-52.71,-311.97,24.3,22.85,22.8,-0.304892473,-2.744967742,-5.181415193,-18.7016574
674,2019-07-10,0.0,0.0,0.0,0.0,0.0,-39.41,-52.7,-311.98,19.7,19.4,18.55,-0.304892473,-2.744967742,-5.181415193,-18.7016574
675,2019-07-11,0.0,3.2,1.0,8.6,1.6,-39.41,-52.7,-311.93,20.4,18.3,18.85,-0.304892473,-2.744967742,-5.181415193,-18.7016574
676,2019-07-12,0.0,0.0,0.0,0.0,0.0,-39.41,-52.7,-311.9,21.05,19.6,20.0,-0.304892473,-2.744967742,-5.181415193,-18.7016574
677,2019-07-13,0.0,0.0,0.0,0.0,0.0,-39.4,-52.7,-311.9,20.5,19.65,20.6,-0.304892473,-2.744967742,-5.181415193,-18.7016574
678,2019-07-14,3.0,3.3,3.4,3.0,0.8,-39.4,-52.7,-311.88,20.05,18.15,18.5,-0.289647849,-2.607719355,-4.922344433,-17.76657453
679,2019-07-15,1.0,1.2,1.2,1.0,1.4,-39.4,-52.7,-311.88,15.9,16.55,15.0,-0.304892473,-2.744967742,-5.181415193,-18.7016574
680,2019-07-16,0.2,3.2,1.8,2.8,1.4,-39.4,-52.7,-311.83,17.8,16.35,16.9,-0.304892473,-2.744967742,-5.181415193,-18.7016574
681,2019-07-17,0.0,0.0,0.0,0.0,0.0,-39.4,-52.7,-311.79,20.9,17.0,18.65,-0.304892473,-2.744967742,-5.181415193,-18.7016574
682,2019-07-18,0.0,0.0,0.0,0.0,0.0,-39.4,-52.69,-311.77,21.25,18.85,20.05,-0.304892473,-2.744967742,-5.181415193,-18.7016574
683,2019-07-19,0.0,0.0,0.0,0.0,0.0,-39.4,-52.69,-311.72,21.5,19.5,20.05,-0.304892473,-2.744967742,-5.181415193,-18.7016574
684,2019-07-20,0.0,0.0,0.0,0.0,0.0,-39.4,-52.69,-311.68,22.65,19.8,21.1,-0.304892473,-2.744967742,-5.181415193,-18.7016574
685,2019-07-21,0.0,0.8,0.0,2.6,5.6,-39.4,-52.69,-311.64,23.85,20.15,20.7,-0.289647849,-2.607719355,-4.922344433,-17.76657453
686,2019-07-22,0.0,0.0,0.0,0.0,0.0,-39.4,-52.69,-311.63,25.45,22.35,23.0,-0.304892473,-2.744967742,-5.181415193,-18.7016574
687,2019-07-23,0.0,0.0,0.0,0.0,0.0,-39.39,-52.69,-311.63,25.7,23.2,23.9,-0.304892473,-2.744967742,-5.181415193,-18.7016574
688,2019-07-24,0.0,0.0,0.0,0.0,0.0,-39.39,-52.69,-311.63,27.65,23.75,24.0,-0.304892473,-2.744967742,-5.181415193,-18.7016574
689,2019-07-25,0.0,0.0,0.0,0.0,0.0,-39.39,-52.69,-311.62,27.15,24.2,24.65,-0.304892473,-2.744967742,-5.181415193,-18.7016574
690,2019-07-26,0.0,0.0,0.0,0.0,0.0,-39.39,-52.69,-311.64,26.2,23.4,24.05,-0.304892473,-2.744967742,-5.181415193,-18.7016574
691,2019-07-27,0.0,0.0,0.0,0.0,0.0,-39.38,-52.68,-311.69,21.6,20.8,20.3,-0.304892473,-2.744967742,-5.181415193,-18.7016574
692,2019-07-28,149.6,228.5,143.2,165.2,45.6,-39.35,-52.66,-311.73,15.5,16.55,16.4,-0.289647849,-2.607719355,-4.922344433,-17.76657453
693,2019-07-29,18.0,11.3,12.0,14.4,6.8,-39.35,-52.66,-311.64,21.1,20.05,19.05,-0.304892473,-2.744967742,-5.181415193,-18.7016574
694,2019-07-30,0.0,0.0,0.0,0.0,0.0,-39.35,-52.66,-311.57,21.05,19.4,19.85,-0.304892473,-2.744967742,-5.181415193,-18.7016574
695,2019-07-31,0.0,0.0,0.0,0.0,0.0,-39.34,-52.66,-311.54,21.7,20.45,20.15,-0.304892473,-2.744967742,-5.181415193,-18.7016574
696,2019-08-01,0.0,0.0,0.0,0.0,0.0,-39.34,-52.66,-311.51,23.7,21.95,21.1,-0.333971079,-2.739855395,-5.316451613,-18.83689906
697,2019-08-02,1.0,1.0,1.8,1.2,1.0,-39.34,-52.66,-311.52,22.8,20.35,21.0,-0.333971079,-2.739855395,-5.316451613,-18.83689906
698,2019-08-03,0.0,0.0,0.2,0.0,0.0,-39.34,-52.66,-311.52,20.95,19.75,19.85,-0.333971079,-2.739855395,-5.316451613,-18.83689906
699,2019-08-04,0.0,0.0,0.0,0.0,0.0,-39.34,-52.66,-311.48,22.8,20.0,20.75,-0.317272525,-2.602862625,-5.050629032,-17.89505411
700,2019-08-05,0.0,0.0,0.0,0.0,0.0,-39.34,-52.66,-311.44,22.8,19.85,20.6,-0.333971079,-2.739855395,-5.316451613,-18.83689906
701,2019-08-06,0.0,0.0,0.0,0.0,0.0,-39.34,-52.66,-311.43,23.65,20.3,21.55,-0.333971079,-2.739855395,-5.316451613,-18.83689906
702,2019-08-09,0.0,0.0,0.0,0.0,0.4,-39.34,-52.65,-311.4,24.05,21.45,22.75,-0.333971079,-2.739855395,-5.316451613,-18.83689906
703,2019-08-10,0.0,0.0,0.0,0.0,0.0,-39.34,-52.65,-311.37,25.7,23.0,23.65,-0.333971079,-2.739855395,-5.316451613,-18.83689906
704,2019-08-11,0.0,0.0,0.0,0.0,0.0,-39.34,-52.65,-311.36,26.8,23.75,23.9,-0.317272525,-2.602862625,-5.050629032,-17.89505411
705,2019-08-12,0.0,0.0,0.0,0.0,0.0,-39.33,-52.65,-311.37,26.95,24.0,24.2,-0.333971079,-2.739855395,-5.316451613,-18.83689906
706,2019-08-13,0.0,0.0,0.0,0.0,0.0,-39.33,-52.65,-311.38,25.15,23.25,23.05,-0.333971079,-2.739855395,-5.316451613,-18.83689906
707,2019-08-14,0.0,0.0,0.0,0.0,0.0,-39.33,-52.65,-311.37,19.7,19.4,19.15,-0.333971079,-2.739855395,-5.316451613,-18.83689906
708,2019-08-15,0.0,0.0,0.0,0.0,0.0,-39.33,-52.65,-311.33,19.15,17.5,18.35,-0.333971079,-2.739855395,-5.316451613,-18.83689906
709,2019-08-16,0.0,0.0,0.0,0.0,0.0,-39.33,-52.65,-311.32,19.15,18.15,18.85,-0.333971079,-2.739855395,-5.316451613,-18.83689906
710,2019-11-13,12.2,17.6,13.4,19.4,6.4,-39.16,-52.53,-310.96,8.2,7.0,7.7,-0.365,-2.713487179,-2.78642029,-19.81524444
711,2019-11-14,0.0,0.0,0.0,0.2,0.0,-39.16,-52.53,-310.88,7.75,6.3,6.55,-0.365,-2.713487179,-2.78642029,-19.81524444
712,2019-11-15,12.2,19.6,16.2,19.2,3.4,-39.15,-52.52,-310.89,7.9,8.15,8.05,-0.365,-2.713487179,-2.78642029,-19.81524444
713,2019-11-16,70.6,75.0,85.6,72.2,13.4,-39.12,-52.5,-310.83,7.35,8.0,7.0,-0.365,-2.713487179,-2.78642029,-19.81524444
714,2019-11-17,114.8,111.2,113.4,117.6,26.0,-39.06,-52.46,-310.87,6.45,6.5,6.1,-0.34675,-2.5778128209999998,-2.647099275,-18.82448222
715,2019-11-18,4.6,2.0,3.6,2.8,1.8,-39.02,-52.44,-310.78,6.45,6.55,6.2,-0.365,-2.713487179,-2.78642029,-19.81524444
716,2019-11-19,47.8,56.9,38.6,61.6,16.8,-39.02,-52.44,-310.74,6.85,7.55,6.85,-0.365,-2.713487179,-2.78642029,-19.81524444
717,2019-11-20,24.8,18.2,19.8,22.2,8.4,-39.01,-52.43,-310.71,9.15,8.35,8.2,-0.365,-2.713487179,-2.78642029,-19.81524444
718,2019-11-21,1.0,2.0,5.8,2.8,2.2,-39.02,-52.44,-310.68,6.75,6.8,6.1,-0.365,-2.713487179,-2.78642029,-19.81524444
719,2019-11-22,0.0,0.2,0.0,0.6,0.6,-39.03,-52.44,-310.65,8.05,6.95,7.35,-0.365,-2.713487179,-2.78642029,-19.81524444
720,2019-11-23,1.2,2.8,3.0,3.4,1.6,-39.04,-52.45,-310.66,8.95,9.45,8.75,-0.365,-2.713487179,-2.78642029,-19.81524444
721,2019-11-24,39.2,37.6,35.4,45.2,16.6,-39.03,-52.45,-310.66,8.3,9.15,8.4,-0.34675,-2.5778128209999998,-2.647099275,-18.82448222
722,2019-11-25,1.2,3.2,0.8,4.0,5.4,-39.04,-52.45,-310.61,10.15,9.25,8.9,-0.365,-2.713487179,-2.78642029,-19.81524444
723,2019-11-26,0.0,0.2,0.0,0.4,0.2,-39.04,-52.45,-310.53,10.75,8.9,9.3,-0.365,-2.713487179,-2.78642029,-19.81524444
724,2019-11-27,0.0,0.0,0.2,0.2,0.2,-39.04,-52.45,-310.51,9.1,8.0,8.15,-0.365,-2.713487179,-2.78642029,-19.81524444
725,2019-11-28,13.6,19.0,17.4,21.4,6.8,-39.04,-52.45,-310.48,9.25,9.25,8.6,-0.365,-2.713487179,-2.78642029,-19.81524444
726,2019-11-29,7.6,3.8,2.0,2.4,1.2,-39.05,-52.45,-310.41,9.65,7.95,8.35,-0.365,-2.713487179,-2.78642029,-19.81524444
727,2019-11-30,0.0,0.2,0.0,0.8,0.2,-39.05,-52.46,-310.33,7.9,6.45,6.6,-0.365,-2.713487179,-2.78642029,-19.81524444
728,2019-12-01,0.0,0.0,0.0,0.0,0.0,-39.05,-52.46,-310.28,7.65,5.7,6.05,-0.33323153,-2.479796566,-2.657165323,-18.44077688
729,2019-12-02,4.8,13.8,10.0,14.4,7.0,-39.05,-52.46,-310.28,9.55,9.55,9.4,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
730,2019-12-03,6.0,22.3,23.4,24.4,12.2,-39.05,-52.45,-310.23,4.6,6.55,4.3,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
731,2019-12-04,0.0,0.2,0.0,0.0,0.0,-39.05,-52.45,-310.2,3.8,4.35,3.65,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
732,2019-12-05,0.0,0.0,0.0,0.0,0.0,-39.05,-52.45,-310.14,6.9,5.45,5.85,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
733,2019-12-06,4.8,1.0,6.0,1.4,2.4,-39.05,-52.46,-310.09,8.55,6.65,7.3,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
734,2019-12-07,6.6,7.8,7.4,7.4,5.2,-39.05,-52.45,-310.08,8.55,7.4,7.65,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
735,2019-12-08,0.0,0.0,0.0,0.4,0.0,-39.05,-52.45,-310.05,7.25,5.45,5.6,-0.33323153,-2.479796566,-2.657165323,-18.44077688
736,2019-12-09,0.0,0.0,0.0,0.0,0.0,-39.05,-52.45,-310.09,7.2,8.1,5.45,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
737,2019-12-10,0.0,0.0,0.0,0.0,0.0,-39.05,-52.45,-310.06,4.6,5.1,4.4,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
738,2019-12-11,0.0,0.0,0.0,0.0,0.0,-39.05,-52.45,-310.01,1.65,1.25,1.5,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
739,2019-12-12,0.0,0.4,0.4,0.2,0.0,-39.04,-52.45,-310.05,2.7,1.85,1.9,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
740,2019-12-13,8.4,17.2,11.2,16.4,9.0,-39.03,-52.44,-310.1,4.8,3.85,4.8,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
741,2019-12-14,8.0,16.4,7.8,16.2,3.6,-39.04,-52.44,-309.96,6.75,4.05,5.05,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
742,2019-12-15,0.0,0.0,0.0,0.2,0.2,-39.04,-52.45,-309.8,7.7,7.1,6.65,-0.33323153,-2.479796566,-2.657165323,-18.44077688
743,2019-12-16,0.0,0.4,1.0,0.8,0.6,-39.04,-52.45,-309.74,9.35,9.35,9.4,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
744,2019-12-17,0.0,0.0,0.0,0.0,0.4,-39.04,-52.45,-309.72,11.95,10.95,11.55,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
745,2019-12-18,0.0,0.0,0.0,0.0,0.2,-39.04,-52.45,-309.68,9.85,9.45,8.95,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
746,2019-12-19,0.0,0.0,0.0,0.0,0.0,-39.04,-52.45,-309.67,8.15,7.5,7.0,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
747,2019-12-20,7.8,7.6,8.4,7.6,2.6,-39.04,-52.44,-309.7,7.0,7.65,7.55,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
748,2019-12-21,59.6,102.8,102.8,117.6,22.4,-38.97,-52.4,-309.76,9.8,8.65,8.9,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
749,2019-12-22,10.0,37.3,32.8,40.6,12.2,-38.87,-52.33,-309.78,8.45,8.65,8.5,-0.33323153,-2.479796566,-2.657165323,-18.44077688
750,2019-12-23,2.2,1.6,1.4,2.4,0.8,-38.82,-52.3,-309.59,7.75,7.4,7.15,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
751,2019-12-24,0.0,0.0,0.0,0.0,0.0,-38.83,-52.31,-309.44,7.95,6.1,7.35,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
752,2019-12-30,0.0,0.0,0.0,0.0,0.0,-38.89,-52.34,-308.86,0.1,0.35,-0.1,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
753,2019-12-31,0.0,0.0,0.0,0.0,0.0,-38.89,-52.34,-308.81,4.2,1.4,2.8,-0.35077003100000004,-2.610312175,-2.7970161289999997,-19.41134409
754,2020-01-01,0.0,0.0,0.0,0.0,0.0,-38.9,-52.35,-308.74,9.25,5.95,7.55,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
755,2020-01-02,0.0,0.0,0.0,0.0,0.0,-38.9,-52.35,-308.66,8.15,7.0,6.65,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
756,2020-01-07,0.0,0.0,0.0,0.0,0.0,-38.91,-52.35,-308.39,5.85,4.0,4.95,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
757,2020-01-08,0.0,0.0,0.0,0.0,0.0,-38.91,-52.35,-308.31,5.15,5.15,4.45,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
758,2020-01-09,0.0,0.0,0.0,0.0,0.0,-38.94,-52.35,-308.06,5.5,3.65,4.5,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
759,2020-01-12,0.0,0.0,0.0,0.2,0.0,-39.01,-52.35,-307.65,4.05,3.05,3.25,-0.342217482,-2.5152263269999997,-5.2724785480000005,-18.59533559
760,2020-01-13,0.0,0.0,0.0,0.0,0.0,-39.0,-52.35,-307.6,3.7,2.1,3.0,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
761,2020-01-14,0.0,0.0,0.0,0.0,0.0,-39.0,-52.35,-307.54,2.9,2.2,2.0,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
762,2020-01-15,0.0,0.0,0.0,0.0,0.0,-39.0,-52.35,-307.47,5.15,3.95,3.85,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
763,2020-01-16,0.0,0.0,0.0,0.0,0.0,-39.0,-52.35,-307.41,4.85,3.8,3.9,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
764,2020-01-17,0.0,0.0,0.0,0.2,0.0,-39.0,-52.35,-307.39,4.7,3.4,3.55,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
765,2020-01-18,10.0,18.4,10.6,16.8,6.2,-38.99,-52.34,-307.39,4.25,4.55,4.15,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
766,2020-01-19,0.6,1.8,3.2,1.4,5.0,-38.99,-52.34,-307.33,3.05,3.15,2.65,-0.342217482,-2.5152263269999997,-5.2724785480000005,-18.59533559
767,2020-01-20,0.2,0.0,0.0,0.0,0.0,-39.0,-52.35,-307.2,1.65,2.35,1.35,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
768,2020-01-21,0.0,0.0,0.0,0.0,0.0,-39.0,-52.34,-307.13,3.5,3.8,3.25,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
769,2020-01-22,0.0,0.0,0.0,0.0,0.0,-38.99,-52.34,-307.12,6.9,6.35,5.9,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
770,2020-01-23,0.0,0.0,0.0,0.0,0.0,-38.99,-52.34,-307.12,6.85,5.2,5.5,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
771,2020-01-24,0.0,0.0,0.0,0.0,0.0,-38.98,-52.34,-307.11,6.95,4.7,5.8,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
772,2020-01-25,7.6,20.4,15.6,20.2,6.6,-38.98,-52.33,-307.11,6.8,6.7,6.6,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
773,2020-01-26,0.2,2.0,2.6,2.8,3.6,-38.97,-52.33,-307.08,5.05,6.3,4.25,-0.342217482,-2.5152263269999997,-5.2724785480000005,-18.59533559
774,2020-01-27,0.0,0.2,0.0,0.4,0.0,-38.97,-52.32,-307.04,6.2,6.6,4.8,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
775,2020-01-28,0.0,0.0,0.0,0.2,0.0,-38.96,-52.32,-307.04,7.55,8.2,7.15,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
776,2020-01-29,0.0,0.0,0.0,0.0,0.0,-38.96,-52.32,-307.0,6.15,7.05,5.05,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
777,2020-01-30,0.4,0.0,0.0,0.2,0.0,-38.96,-52.32,-306.89,6.5,6.05,5.45,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
778,2020-01-31,0.0,1.4,1.0,2.4,0.0,-38.95,-52.31,-306.84,7.7,7.4,7.15,-0.36022892799999995,-2.64760666,-5.549977419,-19.57403746
779,2020-02-01,0.0,2.0,3.2,7.4,1.6,-38.95,-52.31,-306.8,7.9,8.25,8.15,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
780,2020-02-02,0.0,2.0,2.2,4.4,2.2,-38.95,-52.31,-306.76,9.35,9.3,9.3,-0.366252675,-2.8106218789999997,-5.837005266,-20.0599673
781,2020-02-03,0.0,0.0,0.0,0.0,0.2,-38.94,-52.31,-306.73,10.45,9.65,9.0,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
782,2020-02-04,0.0,0.0,0.0,0.4,0.0,-38.93,-52.3,-306.77,7.75,7.9,7.3,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
783,2020-02-05,3.2,4.4,5.0,1.6,0.4,-38.93,-52.3,-306.7,3.7,2.75,3.6,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
784,2020-02-06,0.0,0.0,0.0,2.2,0.0,-38.93,-52.3,-306.59,2.1,1.55,1.75,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
785,2020-02-07,0.0,0.0,0.0,0.2,0.0,-38.93,-52.3,-306.53,5.1,2.85,3.6,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
786,2020-02-08,0.0,0.0,0.0,0.0,0.0,-38.93,-52.29,-306.49,5.6,3.95,3.7,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
787,2020-02-09,0.0,0.0,0.0,0.0,0.0,-38.93,-52.29,-306.44,4.45,3.95,2.9,-0.366252675,-2.8106218789999997,-5.837005266,-20.0599673
788,2020-02-10,0.0,3.6,2.0,5.2,2.0,-38.92,-52.29,-306.46,8.85,8.6,8.5,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
789,2020-02-11,0.0,0.0,0.0,0.0,0.0,-38.91,-52.28,-306.49,9.05,9.1,8.8,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
790,2020-02-12,0.0,0.0,0.0,0.0,0.0,-38.91,-52.28,-306.43,7.85,7.4,6.1,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
791,2020-02-13,0.0,0.0,0.0,0.0,0.0,-38.91,-52.28,-306.37,6.9,5.1,5.0,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
792,2020-02-14,1.2,0.6,0.0,1.0,0.2,-38.9,-52.28,-306.36,8.45,7.2,6.85,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
793,2020-02-15,0.0,0.0,0.0,0.0,0.0,-38.9,-52.28,-306.27,8.3,6.5,6.15,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
794,2020-02-16,0.0,0.0,0.0,0.0,0.0,-38.9,-52.28,-306.22,8.5,6.5,6.75,-0.366252675,-2.8106218789999997,-5.837005266,-20.0599673
795,2020-02-17,0.0,0.0,0.0,0.0,0.0,-38.9,-52.27,-306.2,7.65,7.0,6.95,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
796,2020-02-18,0.0,0.0,0.0,0.0,0.0,-38.89,-52.27,-306.2,7.2,7.0,6.45,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
797,2020-02-19,0.0,0.0,0.0,0.0,0.0,-38.89,-52.27,-306.2,5.95,5.75,4.75,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
798,2020-02-20,1.2,1.8,0.6,1.8,2.2,-38.89,-52.26,-306.16,5.8,4.4,4.95,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
799,2020-02-21,0.0,0.0,0.0,0.0,0.0,-38.88,-52.26,-306.12,7.0,6.3,5.5,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
800,2020-02-22,0.0,0.0,0.0,0.0,0.0,-38.88,-52.26,-306.05,8.45,6.9,7.3,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
801,2020-02-23,0.0,0.0,0.0,0.0,0.0,-38.88,-52.26,-306.02,7.55,7.6,6.55,-0.366252675,-2.8106218789999997,-5.837005266,-20.0599673
802,2020-02-24,0.0,0.0,0.0,0.2,0.0,-38.87,-52.25,-306.05,8.9,8.5,8.3,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
803,2020-02-25,0.0,0.0,0.0,0.4,0.0,-38.86,-52.25,-306.09,7.35,7.95,6.1,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
804,2020-02-26,0.0,0.0,0.0,0.0,0.0,-38.85,-52.24,-306.14,3.6,4.75,3.9,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
805,2020-02-27,1.2,4.2,1.0,0.4,0.0,-38.85,-52.24,-306.05,4.55,1.95,3.1,-0.38552913200000005,-2.9585493460000003,-6.144216069,-21.11575505
