,Date,Rainfall_Terni,Flow_Rate_Lupa
2830,2017-09-15,3.858,-105.37
2831,2017-09-16,3.858,-105.38
2832,2017-09-17,3.858,-105.39
2833,2017-09-18,3.858,-105.4
2834,2017-09-19,3.858,-105.41
2835,2017-09-20,3.858,-105.42
2836,2017-09-21,3.858,-105.43
2837,2017-09-22,3.858,-105.44
2838,2017-09-23,3.858,-105.45
2839,2017-09-24,3.858,-105.46
2840,2017-09-25,3.858,-105.47
2841,2017-09-26,3.858,-105.48
2842,2017-09-27,3.858,-105.49
2843,2017-09-28,3.858,-105.5
2844,2017-09-29,3.858,-105.51
2845,2017-09-30,3.858,-105.52
2846,2017-10-01,0.691,-105.53
2847,2017-10-02,0.691,-105.54
2848,2017-10-03,0.691,-105.55
2849,2017-10-04,0.691,-105.56
2850,2017-10-05,0.691,-105.59
2851,2017-10-06,0.691,-105.6
2852,2017-10-07,0.691,-105.61
2853,2017-10-08,0.691,-105.62
2854,2017-10-09,0.691,-105.63
2855,2017-10-10,0.691,-105.64
2856,2017-10-13,0.691,-105.65
2857,2017-10-14,0.691,-105.66
2858,2017-10-15,0.691,-105.67
2859,2017-10-16,0.691,-105.68
2860,2017-10-17,0.691,-105.69
2861,2017-10-18,0.691,-105.7
2862,2017-10-19,0.691,-105.71
2863,2017-10-20,0.691,-105.72
2864,2017-10-21,0.691,-105.73
2865,2017-10-22,0.691,-105.74
2866,2017-10-23,0.691,-105.75
2867,2017-10-24,0.691,-105.76
2868,2017-10-25,0.691,-105.77
2869,2017-10-26,0.691,-105.78
2870,2017-10-27,0.691,-105.79
2871,2017-10-28,0.691,-105.8
2872,2017-10-29,0.691,-105.81
2873,2017-10-30,0.691,-105.82
2874,2017-10-31,0.691,-105.83
2875,2017-11-01,3.571,-105.84
2876,2017-11-02,3.571,-105.85
2877,2017-11-03,3.571,-105.86
2878,2017-11-04,3.571,-105.87
2879,2017-11-05,3.571,-105.88
2880,2017-11-06,3.571,-105.89
2881,2017-11-07,3.571,-105.9
2882,2017-11-08,3.571,-105.91
2883,2017-11-09,3.571,-105.92
2884,2017-11-10,3.571,-105.93
2885,2017-11-11,3.571,-105.94
2886,2017-11-12,3.571,-105.95
2887,2017-11-13,3.571,-105.96
2888,2017-11-14,3.571,-105.97
2889,2017-11-15,3.571,-105.98
2890,2017-11-16,3.571,-105.99
2891,2017-11-17,3.571,-106.0
2892,2017-11-18,3.571,-106.01
2893,2017-11-19,3.571,-106.02
2894,2017-11-20,3.571,-106.03
2895,2017-11-21,3.571,-106.04
2896,2017-11-22,3.571,-106.05
2897,2017-11-23,3.571,-106.06
2898,2017-11-24,3.571,-106.09
2899,2017-11-25,3.571,-106.1
2900,2017-11-26,3.571,-106.11
2901,2017-11-27,3.571,-106.12
2902,2017-11-28,3.571,-106.13
2903,2017-11-29,3.571,-106.14
2904,2017-11-30,3.571,-106.15
2905,2017-12-01,2.569,-106.16
2906,2017-12-04,2.569,-106.17
2907,2017-12-05,2.569,-106.18
2908,2017-12-06,2.569,-106.19
2909,2017-12-07,2.569,-106.2
2910,2017-12-08,2.569,-106.21
2911,2017-12-09,2.569,-106.22
2912,2017-12-10,2.569,-106.23
2913,2017-12-11,2.569,-106.24
2914,2017-12-12,2.569,-106.25
2915,2017-12-13,2.569,-106.26
2916,2017-12-14,2.569,-106.27
2917,2017-12-15,2.569,-106.28
2918,2017-12-16,2.569,-106.29
2919,2017-12-17,2.569,-106.3
2920,2017-12-18,2.569,-106.31
2921,2017-12-19,2.569,-106.32
2922,2017-12-20,2.569,-106.33
2923,2017-12-21,2.569,-106.34
2924,2017-12-22,2.569,-106.35
2925,2017-12-23,2.569,-106.36
2926,2017-12-24,2.569,-106.37
2927,2017-12-25,2.569,-106.38
2928,2017-12-26,2.569,-106.39
2929,2017-12-27,2.569,-106.4
2930,2017-12-28,2.569,-106.41
2931,2017-12-29,2.569,-106.42
2932,2017-12-30,2.569,-106.43
2933,2017-12-31,2.569,-106.44
2934,2018-01-01,1.315,-106.45
2935,2018-01-02,1.315,-106.46
2936,2018-01-03,1.315,-106.47
2937,2018-01-04,1.315,-106.48
2938,2018-01-05,1.315,-106.49
2939,2018-01-06,1.315,-106.5
2940,2018-01-07,1.315,-106.51
2941,2018-01-08,1.315,-106.52
2942,2018-01-09,1.315,-106.53
2943,2018-01-10,1.315,-106.54
2944,2018-01-11,1.315,-106.55
2945,2018-01-12,1.315,-106.56
2946,2018-01-13,1.315,-106.59
2947,2018-01-14,1.315,-106.6
2948,2018-01-15,1.315,-106.61
2949,2018-01-16,1.315,-106.62
2950,2018-01-17,1.315,-106.63
2951,2018-01-18,1.315,-106.64
2952,2018-01-19,1.315,-106.65
2953,2018-01-20,1.315,-106.66
2954,2018-01-21,1.315,-106.67
2955,2018-01-22,1.315,-106.68
2956,2018-01-25,1.315,-106.69
2957,2018-01-26,1.315,-106.7
2958,2018-01-27,1.315,-106.71
2959,2018-01-28,1.315,-106.72
2960,2018-01-29,1.315,-106.73
2961,2018-01-30,1.315,-106.74
2962,2018-01-31,1.315,-106.75
2963,2018-02-01,2.927,-106.76
2964,2018-02-02,2.927,-106.77
2965,2018-02-03,2.927,-106.78
2966,2018-02-04,2.927,-106.79
2967,2018-02-05,2.927,-106.8
2968,2018-02-06,2.927,-106.81
2969,2018-02-07,2.927,-106.82
2970,2018-02-08,2.927,-106.83
2971,2018-02-09,2.927,-106.84
2972,2018-02-10,2.927,-106.85
2973,2018-02-11,2.927,-106.86
2974,2018-02-12,2.927,-106.87
2975,2018-02-13,2.927,-106.88
2976,2018-02-14,2.927,-106.89
2977,2018-02-15,2.927,-106.9
2978,2018-02-16,2.927,-106.91
2979,2018-02-17,2.927,-106.92
2980,2018-02-18,2.927,-106.93
2981,2018-02-19,2.927,-106.94
2982,2018-02-20,2.927,-106.95
2983,2018-02-21,2.927,-106.96
2984,2018-02-22,2.927,-106.97
2985,2018-02-23,2.927,-106.98
2986,2018-02-24,2.927,-106.99
2987,2018-02-25,2.927,-107.0
2988,2018-02-26,2.927,-107.01
2989,2018-02-27,2.927,-107.02
2990,2018-02-28,2.927,-107.03
2991,2018-03-01,4.3180000000000005,-107.04
2992,2018-03-02,4.3180000000000005,-107.05
2993,2018-03-03,4.3180000000000005,-107.06
2994,2018-03-04,4.3180000000000005,-107.09
2995,2018-03-05,4.3180000000000005,-107.1
2996,2018-03-06,4.3180000000000005,-107.11
2997,2018-03-07,4.3180000000000005,-107.12
2998,2018-03-08,4.3180000000000005,-107.13
2999,2018-03-09,4.3180000000000005,-107.14
3000,2018-03-10,4.3180000000000005,-107.15
3001,2018-03-11,4.3180000000000005,-107.16
3002,2018-03-12,4.3180000000000005,-107.17
3003,2018-03-13,4.3180000000000005,-107.18
3004,2018-03-14,4.3180000000000005,-107.19
3005,2018-03-15,4.3180000000000005,-107.2
3006,2018-03-18,4.3180000000000005,-107.21
3007,2018-03-19,4.3180000000000005,-107.22
3008,2018-03-20,4.3180000000000005,-107.23
3009,2018-03-21,4.3180000000000005,-107.24
3010,2018-03-22,4.3180000000000005,-107.25
3011,2018-03-23,4.3180000000000005,-107.26
3012,2018-03-24,4.3180000000000005,-107.27
3013,2018-03-25,4.3180000000000005,-107.28
3014,2018-03-26,4.3180000000000005,-107.29
3015,2018-03-27,4.3180000000000005,-107.3
3016,2018-03-28,4.3180000000000005,-107.31
3017,2018-03-29,4.3180000000000005,-107.32
3018,2018-03-30,4.3180000000000005,-107.33
3019,2018-03-31,4.3180000000000005,-107.34
3020,2018-04-01,1.797,-107.35
3021,2018-04-02,1.797,-107.36
3022,2018-04-03,1.797,-107.37
3023,2018-04-04,1.797,-107.38
3024,2018-04-05,1.797,-107.39
3025,2018-04-06,1.797,-107.4
3026,2018-04-07,1.797,-107.41
3027,2018-04-08,1.797,-107.42
3028,2018-04-09,1.797,-107.43
3029,2018-04-10,1.797,-107.44
3030,2018-04-11,1.797,-107.45
3031,2018-04-12,1.797,-107.46
3032,2018-04-13,1.797,-107.47
3033,2018-04-14,1.797,-107.48
3034,2018-04-15,1.797,-107.49
3035,2018-04-16,1.797,-107.5
3036,2018-04-17,1.797,-107.51
3037,2018-04-18,1.797,-107.52
3038,2018-04-19,1.797,-107.53
3039,2018-04-20,1.797,-107.54
3040,2018-04-21,1.797,-107.55
3041,2018-04-22,1.797,-107.56
3042,2018-04-23,1.797,-107.59
3043,2018-04-24,1.797,-107.6
3044,2018-04-25,1.797,-107.61
3045,2018-04-26,1.797,-107.62
3046,2018-04-27,1.797,-107.63
3047,2018-04-28,1.797,-107.64
3048,2018-04-29,1.797,-107.65
3049,2018-04-30,1.797,-107.66
3050,2018-05-01,3.803,-107.67
3051,2018-05-02,3.803,-107.68
3052,2018-05-03,3.803,-107.69
3053,2018-05-04,3.803,-107.7
3054,2018-05-05,3.803,-107.71
3055,2018-05-06,3.803,-107.72
3056,2018-05-09,3.803,-107.73
3057,2018-05-10,3.803,-107.74
3058,2018-05-11,3.803,-107.75
3059,2018-05-12,3.803,-107.76
3060,2018-05-13,3.803,-107.77
3061,2018-05-14,3.803,-107.78
3062,2018-05-15,3.803,-107.79
3063,2018-05-16,3.803,-107.8
3064,2018-05-17,3.803,-107.81
3065,2018-05-18,3.803,-107.82
3066,2018-05-19,3.803,-107.83
3067,2018-05-20,3.803,-107.84
3068,2018-05-21,3.803,-107.85
3069,2018-05-22,3.803,-107.86
3070,2018-05-23,3.803,-107.87
3071,2018-05-24,3.803,-107.88
3072,2018-05-25,3.803,-107.89
3073,2018-05-26,3.803,-107.9
3074,2018-05-27,3.803,-107.91
3075,2018-05-28,3.803,-107.92
3076,2018-05-29,3.803,-107.93
3077,2018-05-30,3.803,-107.94
3078,2018-05-31,3.803,-107.95
3079,2018-06-01,1.143,-107.96
3080,2018-06-02,1.143,-107.97
3081,2018-06-03,1.143,-107.98
3082,2018-06-04,1.143,-107.99
3083,2018-06-05,1.143,-108.0
3084,2018-06-06,1.143,-108.01
3085,2018-06-07,1.143,-108.02
3086,2018-06-08,1.143,-108.03
3087,2018-06-09,1.143,-108.04
3088,2018-06-10,1.143,-108.05
3089,2018-06-11,1.143,-108.06
3090,2018-06-12,1.143,-108.09
3091,2018-06-13,1.143,-108.1
3092,2018-06-14,1.143,-108.11
3093,2018-06-15,1.143,-108.12
3094,2018-06-16,1.143,-108.13
3095,2018-06-17,1.143,-108.14
3096,2018-06-18,1.143,-108.15
3097,2018-06-19,1.143,-108.16
3098,2018-06-20,1.143,-108.17
3099,2018-06-21,1.143,-108.18
3100,2018-06-22,1.143,-108.19
3101,2018-06-23,1.143,-108.2
3102,2018-06-24,1.143,-108.21
3103,2018-06-25,1.143,-108.22
3104,2018-06-26,1.143,-108.23
3105,2018-06-27,1.143,-108.24
3106,2018-06-30,1.143,-108.25
3107,2018-07-01,0.466,-108.26
3108,2018-07-02,0.466,-108.27
3109,2018-07-03,0.466,-108.28
3110,2018-07-04,0.466,-108.29
3111,2018-07-05,0.466,-108.3
3112,2018-07-06,0.466,-108.31
3113,2018-07-07,0.466,-108.32
3114,2018-07-08,0.466,-108.33
3115,2018-07-09,0.466,-108.34
3116,2018-07-10,0.466,-108.35
3117,2018-07-11,0.466,-108.36
3118,2018-07-12,0.466,-108.37
3119,2018-07-13,0.466,-108.38
3120,2018-07-14,0.466,-108.39
3121,2018-07-15,0.466,-108.4
3122,2018-07-16,0.466,-108.41
3123,2018-07-17,0.466,-108.42
3124,2018-07-18,0.466,-108.43
3125,2018-07-19,0.466,-108.44
3126,2018-07-20,0.466,-108.45
3127,2018-07-21,0.466,-108.46
3128,2018-07-22,0.466,-108.47
3129,2018-07-23,0.466,-108.48
3130,2018-07-24,0.466,-108.49
3131,2018-07-25,0.466,-108.5
3132,2018-07-26,0.466,-108.51
3133,2018-07-27,0.466,-108.52
3134,2018-07-28,0.466,-108.53
3135,2018-07-29,0.466,-108.54
3136,2018-07-30,0.466,-108.55
3137,2018-07-31,0.466,-108.56
3138,2018-08-01,3.005,-108.59
3139,2018-08-02,3.005,-108.6
3140,2018-08-03,3.005,-108.61
3141,2018-08-04,3.005,-108.62
3142,2018-08-05,3.005,-108.63
3143,2018-08-06,3.005,-108.64
3144,2018-08-07,3.005,-108.65
3145,2018-08-08,3.005,-108.66
3146,2018-08-09,3.005,-108.67
3147,2018-08-10,3.005,-108.68
3148,2018-08-11,3.005,-108.69
3149,2018-08-12,3.005,-108.7
3150,2018-08-13,3.005,-108.71
3151,2018-08-14,3.005,-108.72
3152,2018-08-15,3.005,-108.73
3153,2018-08-16,3.005,-108.74
3154,2018-08-17,3.005,-108.75
3155,2018-08-18,3.005,-108.76
3156,2018-08-21,3.005,-108.77
3157,2018-08-22,3.005,-108.78
3158,2018-08-23,3.005,-108.79
3159,2018-08-24,3.005,-108.8
3160,2018-08-25,3.005,-108.81
3161,2018-08-26,3.005,-108.82
3162,2018-08-27,3.005,-108.83
3163,2018-08-28,3.005,-108.84
3164,2018-08-29,3.005,-108.85
3165,2018-08-30,3.005,-108.86
3166,2018-08-31,3.005,-108.87
3167,2018-09-01,1.454,-108.88
3168,2018-09-02,1.454,-108.89
3169,2018-09-03,1.454,-108.9
3170,2018-09-04,1.454,-108.91
3171,2018-09-05,1.454,-108.92
3172,2018-09-06,1.454,-108.93
3173,2018-09-07,1.454,-108.94
3174,2018-09-08,1.454,-108.95
3175,2018-09-09,1.454,-108.96
3176,2018-09-10,1.454,-108.97
3177,2018-09-11,1.454,-108.98
3178,2018-09-12,1.454,-108.99
3179,2018-09-13,1.454,-109.0
3180,2018-09-14,1.454,-109.01
3181,2018-09-15,1.454,-109.02
3182,2018-09-16,1.454,-109.03
3183,2018-09-17,1.454,-109.04
3184,2018-09-18,1.454,-109.05
3185,2018-09-19,1.454,-109.06
3186,2018-09-20,1.454,-109.09
3187,2018-09-21,1.454,-109.1
3188,2018-09-22,1.454,-109.11
3189,2018-09-23,1.454,-109.12
3190,2018-09-24,1.454,-109.13
3191,2018-09-25,1.454,-109.14
3192,2018-09-26,1.454,-109.15
3193,2018-09-27,1.454,-109.16
3194,2018-09-28,1.454,-109.17
3195,2018-09-29,1.454,-109.18
3196,2018-09-30,1.454,-109.19
3197,2018-10-01,2.9019999999999997,-109.2
3198,2018-10-02,2.9019999999999997,-109.21
3199,2018-10-03,2.9019999999999997,-109.22
3200,2018-10-04,2.9019999999999997,-109.23
3201,2018-10-05,2.9019999999999997,-109.24
3202,2018-10-06,2.9019999999999997,-109.25
3203,2018-10-07,2.9019999999999997,-109.26
3204,2018-10-08,2.9019999999999997,-109.27
3205,2018-10-09,2.9019999999999997,-109.28
3206,2018-10-12,2.9019999999999997,-109.29
3207,2018-10-13,2.9019999999999997,-109.3
3208,2018-10-14,2.9019999999999997,-109.31
3209,2018-10-15,2.9019999999999997,-109.32
3210,2018-10-16,2.9019999999999997,-109.33
3211,2018-10-17,2.9019999999999997,-109.34
3212,2018-10-18,2.9019999999999997,-109.35
3213,2018-10-19,2.9019999999999997,-109.36
3214,2018-10-20,2.9019999999999997,-109.37
3215,2018-10-21,2.9019999999999997,-109.38
3216,2018-10-22,2.9019999999999997,-109.39
3217,2018-10-23,2.9019999999999997,-109.4
3218,2018-10-24,2.9019999999999997,-109.41
3219,2018-10-25,2.9019999999999997,-109.42
3220,2018-10-26,2.9019999999999997,-109.43
3221,2018-10-27,2.9019999999999997,-109.44
3222,2018-10-28,2.9019999999999997,-109.45
3223,2018-10-29,2.9019999999999997,-109.46
3224,2018-10-30,2.9019999999999997,-109.47
3225,2018-10-31,2.9019999999999997,-109.48
3226,2018-11-01,5.376,-109.49
3227,2018-11-02,5.376,-109.5
3228,2018-11-03,5.376,-109.51
3229,2018-11-04,5.376,-109.52
3230,2018-11-05,5.376,-109.53
3231,2018-11-06,5.376,-109.54
3232,2018-11-07,5.376,-109.55
3233,2018-11-08,5.376,-109.56
3234,2018-11-09,5.376,-109.59
3235,2018-11-10,5.376,-109.6
3236,2018-11-11,5.376,-109.61
3237,2018-11-12,5.376,-109.62
3238,2018-11-13,5.376,-109.63
3239,2018-11-14,5.376,-109.64
3240,2018-11-15,5.376,-109.65
3241,2018-11-16,5.376,-109.66
3242,2018-11-17,5.376,-109.67
3243,2018-11-18,5.376,-109.68
3244,2018-11-19,5.376,-109.69
3245,2018-11-20,5.376,-109.7
3246,2018-11-21,5.376,-109.71
3247,2018-11-22,5.376,-109.72
3248,2018-11-23,5.376,-109.73
3249,2018-11-24,5.376,-109.74
3250,2018-11-25,5.376,-109.75
3251,2018-11-26,5.376,-109.76
3252,2018-11-27,5.376,-109.77
3253,2018-11-28,5.376,-109.78
3254,2018-11-29,5.376,-109.79
3255,2018-11-30,5.376,-109.8
3256,2018-12-03,1.824,-109.81
3257,2018-12-04,1.824,-109.82
3258,2018-12-05,1.824,-109.83
3259,2018-12-06,1.824,-109.84
3260,2018-12-07,1.824,-109.85
3261,2018-12-08,1.824,-109.86
3262,2018-12-09,1.824,-109.87
3263,2018-12-10,1.824,-109.88
3264,2018-12-11,1.824,-109.89
3265,2018-12-12,1.824,-109.9
3266,2018-12-13,1.824,-109.91
3267,2018-12-14,1.824,-109.92
3268,2018-12-15,1.824,-109.93
3269,2018-12-16,1.824,-109.94
3270,2018-12-17,1.824,-109.95
3271,2018-12-18,1.824,-109.96
3272,2018-12-19,1.824,-109.97
3273,2018-12-20,1.824,-109.98
3274,2018-12-21,1.824,-109.99
3275,2018-12-22,1.824,-110.0
3276,2018-12-23,1.824,-110.01
3277,2018-12-24,1.824,-110.02
3278,2018-12-25,1.824,-110.03
3279,2018-12-26,1.824,-110.04
3280,2018-12-27,1.824,-110.05
3281,2018-12-28,1.824,-110.06
3282,2018-12-29,1.824,-110.09
3283,2018-12-30,1.824,-110.1
3284,2018-12-31,1.824,-110.11
3285,2019-01-01,2.242,-110.12
3286,2019-01-02,2.242,-110.13
3287,2019-01-03,2.242,-110.14
3288,2019-01-04,2.242,-110.15
3289,2019-01-05,2.242,-110.16
3290,2019-01-06,2.242,-110.17
3291,2019-01-07,2.242,-110.18
3292,2019-01-08,2.242,-110.19
3293,2019-01-09,2.242,-110.2
3294,2019-01-10,2.242,-110.21
3295,2019-01-11,2.242,-110.22
3296,2019-01-12,2.242,-110.23
3297,2019-01-13,2.242,-110.24
3298,2019-01-14,2.242,-110.25
3299,2019-01-15,2.242,-110.26
3300,2019-01-16,2.242,-110.27
3301,2019-01-17,2.242,-110.28
3302,2019-01-18,2.242,-110.29
3303,2019-01-19,2.242,-110.3
3304,2019-01-20,2.242,-110.31
3305,2019-01-21,2.242,-110.32
3306,2019-01-24,2.242,-110.33
3307,2019-01-25,2.242,-110.34
3308,2019-01-26,2.242,-110.35
3309,2019-01-27,2.242,-110.36
3310,2019-01-28,2.242,-110.37
3311,2019-01-29,2.242,-110.38
3312,2019-01-30,2.242,-110.39
3313,2019-01-31,2.242,-110.4
3314,2019-02-01,1.8219999999999998,-110.41
3315,2019-02-02,1.8219999999999998,-110.42
3316,2019-02-03,1.8219999999999998,-110.43
3317,2019-02-04,1.8219999999999998,-110.44
3318,2019-02-05,1.8219999999999998,-110.45
3319,2019-02-06,1.8219999999999998,-110.46
3320,2019-02-07,1.8219999999999998,-110.47
3321,2019-02-08,1.8219999999999998,-110.48
3322,2019-02-09,1.8219999999999998,-110.49
3323,2019-02-10,1.8219999999999998,-110.5
3324,2019-02-11,1.8219999999999998,-110.51
3325,2019-02-12,1.8219999999999998,-110.52
3326,2019-02-13,1.8219999999999998,-110.53
3327,2019-02-14,1.8219999999999998,-110.54
3328,2019-02-15,1.8219999999999998,-110.55
3329,2019-02-16,1.8219999999999998,-110.56
3330,2019-02-17,1.8219999999999998,-110.59
3331,2019-02-18,1.8219999999999998,-110.6
3332,2019-02-19,1.8219999999999998,-110.61
3333,2019-02-20,1.8219999999999998,-110.62
3334,2019-02-21,1.8219999999999998,-110.63
3335,2019-02-22,1.8219999999999998,-110.64
3336,2019-02-23,1.8219999999999998,-110.65
3337,2019-02-24,1.8219999999999998,-110.66
3338,2019-02-25,1.8219999999999998,-110.67
3339,2019-02-26,1.8219999999999998,-110.68
3340,2019-02-27,1.8219999999999998,-110.69
3341,2019-02-28,1.8219999999999998,-110.7
3342,2019-03-01,1.041,-110.71
3343,2019-03-02,1.041,-110.72
3344,2019-03-03,1.041,-110.73
3345,2019-03-04,1.041,-110.74
3346,2019-03-05,1.041,-110.75
3347,2019-03-06,1.041,-110.76
3348,2019-03-07,1.041,-110.77
3349,2019-03-08,1.041,-110.78
3350,2019-03-09,1.041,-110.79
3351,2019-03-10,1.041,-110.8
3352,2019-03-11,1.041,-110.81
3353,2019-03-12,1.041,-110.82
3354,2019-03-13,1.041,-110.83
3355,2019-03-14,1.041,-110.84
3356,2019-03-17,1.041,-110.85
3357,2019-03-18,1.041,-110.86
3358,2019-03-19,1.041,-110.87
3359,2019-03-20,1.041,-110.88
3360,2019-03-21,1.041,-110.89
3361,2019-03-22,1.041,-110.9
3362,2019-03-23,1.041,-110.91
3363,2019-03-24,1.041,-110.92
3364,2019-03-25,1.041,-110.93
3365,2019-03-26,1.041,-110.94
3366,2019-03-27,1.041,-110.95
3367,2019-03-28,1.041,-110.96
3368,2019-03-29,1.041,-110.97
3369,2019-03-30,1.041,-110.98
3370,2019-03-31,1.041,-110.99
3371,2019-04-01,2.611,-111.0
3372,2019-04-02,2.611,-111.01
3373,2019-04-03,2.611,-111.02
3374,2019-04-04,2.611,-111.03
3375,2019-04-05,2.611,-111.04
3376,2019-04-06,2.611,-111.05
3377,2019-04-07,2.611,-111.06
3378,2019-04-08,2.611,-111.09
3379,2019-04-09,2.611,-111.1
3380,2019-04-10,2.611,-111.11
3381,2019-04-11,2.611,-111.12
3382,2019-04-12,2.611,-111.13
3383,2019-04-13,2.611,-111.14
3384,2019-04-14,2.611,-111.15
3385,2019-04-15,2.611,-111.16
3386,2019-04-16,2.611,-111.17
3387,2019-04-17,2.611,-111.18
3388,2019-04-18,2.611,-111.19
3389,2019-04-19,2.611,-111.2
3390,2019-04-20,2.611,-111.21
3391,2019-04-21,2.611,-111.22
3392,2019-04-22,2.611,-111.23
3393,2019-04-23,2.611,-111.24
3394,2019-04-24,2.611,-111.25
3395,2019-04-25,2.611,-111.26
3396,2019-04-26,2.611,-111.27
3397,2019-04-27,2.611,-111.28
3398,2019-04-28,2.611,-111.29
3399,2019-04-29,2.611,-111.3
3400,2019-04-30,2.611,-111.31
3401,2019-05-01,3.5439999999999996,-111.32
3402,2019-05-02,3.5439999999999996,-111.33
3403,2019-05-03,3.5439999999999996,-111.34
3404,2019-05-04,3.5439999999999996,-111.35
3405,2019-05-05,3.5439999999999996,-111.36
3406,2019-05-08,3.5439999999999996,-111.37
3407,2019-05-09,3.5439999999999996,-111.38
3408,2019-05-10,3.5439999999999996,-111.39
3409,2019-05-11,3.5439999999999996,-111.4
3410,2019-05-12,3.5439999999999996,-111.41
3411,2019-05-13,3.5439999999999996,-111.42
3412,2019-05-14,3.5439999999999996,-111.43
3413,2019-05-15,3.5439999999999996,-111.44
3414,2019-05-16,3.5439999999999996,-111.45
3415,2019-05-17,3.5439999999999996,-111.46
3416,2019-05-18,3.5439999999999996,-111.47
3417,2019-05-19,3.5439999999999996,-111.48
3418,2019-05-20,3.5439999999999996,-111.49
3419,2019-05-21,3.5439999999999996,-111.5
3420,2019-05-22,3.5439999999999996,-111.51
3421,2019-05-23,3.5439999999999996,-111.52
3422,2019-05-24,3.5439999999999996,-111.53
3423,2019-05-25,3.5439999999999996,-111.54
3424,2019-05-26,3.5439999999999996,-111.55
3425,2019-05-27,3.5439999999999996,-111.56
3426,2019-05-28,3.5439999999999996,-111.59
3427,2019-05-29,3.5439999999999996,-111.6
3428,2019-05-30,3.5439999999999996,-111.61
3429,2019-05-31,3.5439999999999996,-111.62
3430,2019-06-01,0.778,-111.63
3431,2019-06-02,0.778,-111.64
3432,2019-06-03,0.778,-111.65
3433,2019-06-04,0.778,-111.66
3434,2019-06-05,0.778,-111.67
3435,2019-06-06,0.778,-111.68
3436,2019-06-07,0.778,-111.69
3437,2019-06-08,0.778,-111.7
3438,2019-06-09,0.778,-111.71
3439,2019-06-10,0.778,-111.72
3440,2019-06-11,0.778,-111.73
3441,2019-06-12,0.778,-111.74
3442,2019-06-13,0.778,-111.75
3443,2019-06-14,0.778,-111.76
3444,2019-06-15,0.778,-111.77
3445,2019-06-16,0.778,-111.78
3446,2019-06-17,0.778,-111.79
3447,2019-06-18,0.778,-111.8
3448,2019-06-19,0.778,-111.81
3449,2019-06-20,0.778,-111.82
3450,2019-06-21,0.778,-111.83
3451,2019-06-22,0.778,-111.84
3452,2019-06-23,0.778,-111.85
3453,2019-06-24,0.778,-111.86
3454,2019-06-25,0.778,-111.87
3455,2019-06-26,0.778,-111.88
3456,2019-06-29,0.778,-111.89
3457,2019-06-30,0.778,-111.9
3458,2019-07-01,2.4019999999999997,-111.91
3459,2019-07-02,2.4019999999999997,-111.92
3460,2019-07-03,2.4019999999999997,-111.93
3461,2019-07-04,2.4019999999999997,-111.94
3462,2019-07-05,2.4019999999999997,-111.95
3463,2019-07-06,2.4019999999999997,-111.96
3464,2019-07-07,2.4019999999999997,-111.97
3465,2019-07-08,2.4019999999999997,-111.98
3466,2019-07-09,2.4019999999999997,-111.99
3467,2019-07-10,2.4019999999999997,-112.0
3468,2019-07-11,2.4019999999999997,-112.01
3469,2019-07-12,2.4019999999999997,-112.02
3470,2019-07-13,2.4019999999999997,-112.03
3471,2019-07-14,2.4019999999999997,-112.04
3472,2019-07-15,2.4019999999999997,-112.05
3473,2019-07-16,2.4019999999999997,-112.06
3474,2019-07-17,2.4019999999999997,-112.09
3475,2019-07-18,2.4019999999999997,-112.1
3476,2019-07-19,2.4019999999999997,-112.11
3477,2019-07-20,2.4019999999999997,-112.12
3478,2019-07-21,2.4019999999999997,-112.13
3479,2019-07-22,2.4019999999999997,-112.14
3480,2019-07-23,2.4019999999999997,-112.15
3481,2019-07-24,2.4019999999999997,-112.16
3482,2019-07-25,2.4019999999999997,-112.17
3483,2019-07-26,2.4019999999999997,-112.18
3484,2019-07-27,2.4019999999999997,-112.19
3485,2019-07-28,2.4019999999999997,-112.2
3486,2019-07-29,2.4019999999999997,-112.21
3487,2019-07-30,2.4019999999999997,-112.22
3488,2019-07-31,2.4019999999999997,-112.23
3489,2019-08-01,0.733,-112.24
3490,2019-08-02,0.733,-112.25
3491,2019-08-03,0.733,-112.26
3492,2019-08-04,0.733,-112.27
3493,2019-08-05,0.733,-112.28
3494,2019-08-06,0.733,-112.29
3495,2019-08-07,0.733,-112.3
3496,2019-08-08,0.733,-112.31
3497,2019-08-09,0.733,-112.32
3498,2019-08-10,0.733,-112.33
3499,2019-08-11,0.733,-112.34
3500,2019-08-12,0.733,-112.35
3501,2019-08-13,0.733,-112.36
3502,2019-08-14,0.733,-112.37
3503,2019-08-15,0.733,-112.38
3504,2019-08-16,0.733,-112.39
3505,2019-08-17,0.733,-112.4
3506,2019-08-20,0.733,-112.41
3507,2019-08-21,0.733,-112.42
3508,2019-08-22,0.733,-112.43
3509,2019-08-23,0.733,-112.44
3510,2019-08-24,0.733,-112.45
3511,2019-08-25,0.733,-112.46
3512,2019-08-26,0.733,-112.47
3513,2019-08-27,0.733,-112.48
3514,2019-08-28,0.733,-112.49
3515,2019-08-29,0.733,-112.5
3516,2019-08-30,0.733,-112.51
3517,2019-08-31,0.733,-112.52
3518,2019-09-01,3.0,-112.53
3519,2019-09-02,3.0,-112.54
3520,2019-09-03,3.0,-112.55
3521,2019-09-04,3.0,-112.56
3522,2019-09-05,3.0,-112.59
3523,2019-09-06,3.0,-112.6
3524,2019-09-07,3.0,-112.61
3525,2019-09-08,3.0,-112.62
3526,2019-09-09,3.0,-112.63
